,author,title,url,description,date,content
0,Estadão Conteúdo,"Produção industrial da Alemanha decepciona e cai 0,1% em abril ante março",https://www.infomoney.com.br/economia/producao-industrial-da-alemanha-decepciona-e-cai-01-em-abril-ante-marco/,"Resultado veio pior que a expectativa de analistas, que previam alta de 3%; na comparação anual, a produção geral da indústria alemã recuou 3,9% em abril
The post Produção industrial da Alemanha decepciona e cai 0,1% em abril ante março appeared first on Info…",2024-06-07T10:09:00Z,"Publicidade A produção industrial da Alemanha caiu 0,1% em abril ante março, segundo dados com ajustes sazonais publicados nesta sexta-feira (7) pelo Destatis, o escritório de estatísticas do país. O resultado veio abaixo da expectativa de analistas consultados pela FactSet, que previam alta de 0,3%. A produção manufatureira aumentou 0,2% na comparação mensal de abril, enquanto o setor de construção registrou queda de 2,1%. Na comparação anual, a produção geral da indústria alemã diminuiu 3,9% em abril. Neste caso, a projeção era de queda de 3,4%. Continua depois da publicidade A variação anual da produção industrial de março foi revisada, de declínio anual de 3,3% para queda de 4,3%."
1,Roberto de Lira,"Esquerda deve vencer por pouco eleição na Holanda, mas direita nacionalista avançou",https://www.infomoney.com.br/mundo/esquerda-deve-vencer-por-pouco-eleicao-na-holanda-mas-direita-nacionalista-avancou/,"Coalizão trabalhistas-verdes deve ficar com oito assentos no Parlamento Europeu, pouco à frente do PVV, com sete cadeiras, mostrou uma pesquisa de boca-de-urna de abrangência nacional
The post Esquerda deve vencer por pouco eleição na Holanda, mas direita nac…",2024-06-07T10:20:47Z,"Publicidade Amsterdã (Reuters) – Os partidos de esquerda da Holanda devem ter obtido na eleição da quinta-feira a maioria dos votos para o Parlamento Europeu, mas a vantagem deve ser pequena, porque o partido anti-imigração do nacionalista Geert Wilders teria registrado o maior crescimento. A coalizão Partido Trabalhista/GreenLeft deve ficar com oito assentos, pouco à frente do PVV de Wilders, com sete, mostrou uma pesquisa de boca-de-urna de abrangência nacional publicada pela emissora NOS. Seja um dos primeiros a garantir ingressos para a NFL no Brasil com a XP. Pré-venda exclusiva com Cartão XP, aprovado em 24h! Continua depois da publicidade A pesquisa de boca de urna tem uma margem de erro de aproximadamente um assento. O resultado mostra um grande ganho para Wilders após sua vitória na eleição nacional do ano passado. Seu partido não conseguiu garantir um assento na eleição anterior da UE e só obteve um após uma recontagem devido ao Brexit. “Este é um sinal muito positivo e também um sinal para as elites em Bruxelas de que as coisas vão mudar”, disse Wilders a repórteres em Haia. “Um sinal que muitos eleitores holandeses deram hoje de que querem uma União Europeia diferente e querem um Estado-nação mais forte. Não mais transferência de poder para a Europa, mas exatamente o oposto.” Continua depois da publicidade O líder trabalhista Frans Timmermans disse que os resultados mostraram que os partidos de esquerda não devem ser descartados para esta eleição, apesar da ascensão das legendas nacionalistas em toda a Europa. “Como partidos pró-europeus, mostramos ao resto da Europa que não existe um fato consumado de que a direita radical vencerá esta eleição”, disse o ex-chefe do setor de clima da UE. A votação na Holanda deu início a quatro dias de eleições para o Parlamento da UE nos 27 Estados-membros. Pelas regras da União Europeia, os resultados oficiais só serão conhecidos no domingo, após a realização das eleições em todos os 27 países."
2,Roberto de Lira,"Ucrânia tem direito de atacar alvos na Rússia, diz secretário-geral da Otan",https://www.infomoney.com.br/mundo/ucrania-tem-direito-de-atacar-alvos-na-russia-diz-secretario-geral-da-otan/,"Em visita ao novo membro da aliança, a Suécia, Jens Stoltenberg disse que o direito à autodefesa ucraniano inclui atingir alvos militares legítimos no território da parte que está atacando
The post Ucrânia tem direito de atacar alvos na Rússia, diz secretário…",2024-06-07T10:45:30Z,"Publicidade Berga, Suécia (Reuters) –     A Ucrânia tem o direito, de acordo com a lei internacional, de atacar alvos militares legítimos na Rússia para se defender, disse o secretário-geral da aliança militar ocidental Organização do Tratado do Atlântico Norte (Otan), Jens Stoltenberg, durante uma visita ao novo membro da aliança, a Suécia, nesta sexta-feira (7). “A Ucrânia tem o direito à autodefesa”, disse Stoltenberg em uma coletiva de imprensa com o primeiro-ministro da Suécia, Ulf Kristersson, em uma base militar perto de Estocolmo. “O direito à autodefesa também inclui o direito de atingir alvos militares legítimos no território da parte que está atacando, o agressor, neste caso a Rússia.” Continua depois da publicidade O Kremlin disse esta semana que as nações ocidentais que fornecem armas à Ucrânia para atacar o território russo terão que acertar contas com a Rússia, depois que o presidente Vladimir Putin disse que considera armar os inimigos do Ocidente em retaliação. “Esta é uma guerra de ataque que a Rússia iniciou contra um país vizinho pacífico e democrático, a Ucrânia, que em nenhum momento foi uma ameaça para a Rússia”, disse Stoltenberg. “Não há dúvida de que a Ucrânia tem o direito de atingir alvos em território russo.”"
3,Lara Rizério,Shoppings (finalmente) abrem lojas em maio – e uma empresa da Bolsa se destaca,https://www.infomoney.com.br/mercados/shoppings-finalmente-abrem-lojas-em-maio-e-uma-empresa-da-bolsa-se-destaca/,"Allos apresentou melhor performance, enquanto Multiplan esteve com pior desempenho entre as listadas
The post Shoppings (finalmente) abrem lojas em maio – e uma empresa da Bolsa se destaca appeared first on InfoMoney.",2024-06-08T14:00:00Z,"Publicidade A equipe de analistas do Bank of America (BofA) destacou em estudo que o mês de  maio apresentou o primeiro dado positivo (de abertura de lojas) do ano. O levantamento foi feito com 342 shoppings centers no Brasil (50 mil lojas) operados por Multiplan (MULT3), Iguatemi (IGTI11), Allos (ALOS3) e 45 outras operadoras. As operadoras de shopping centers listadas abriram um total de 10 lojas em maio, após fecharem 214 lojas até abril, aponta o estudo, que abrange 55% do mercado de shoppings do Brasil.  A Allos registrou o maior número de inaugurações em maio deste ano (0,3 loja por shopping, 13 no total), enquanto Iguatemi mostrou estabilidade e Multiplan registrou fechamentos líquidos de lojas. Continua depois da publicidade Na comparação com o segundo trimestre de 2023, os dados do mesmo período deste ano parecem bons, avaliam os analistas do banco, uma vez que o desempenho quase ‘estático’ no acumulado do trimestre (3 lojas abertas) é um resultado mais forte quando comparado a 58 lojas fechadas no mesmo período do ano passado. Seja um dos primeiros a garantir ingressos para a NFL no Brasil com a XP. Pré-venda exclusiva com Cartão XP, aprovado em 24h! A Allos, por sua vez, lidera não somente em maio, mas também em 2024. Após 5 meses de fechamentos (mas ainda superando seus pares em pelo menos 2 deles), a Allos foi a que mais abriu em maio e com um faturamento ainda 2,8 pontos percentuais acima dos pares, de 7,1%. A chave agora é observar como isso se traduz em renda de aluguéis e aberturas líquidas em ocupação.  Continua depois da publicidade Enquanto isso, conforme aponta o estudo do BofA, a Multiplan fechou lojas pelo sexto mês consecutivo. “O ritmo de fechamento está agora desacelerando, mas continuamos preocupados com um custo de ocupação mais elevado em um ambiente de crescimento igualmente fraco quando comparado aos seus pares”, avalia o banco.  Os shoppings com foco na baixa renda abriram em média 0,8 loja cada, contra 0,4 loja fechadas em pares de médio e alto padrão. O faturamento em shoppings de baixa renda é 110 pontos-base maior que o de seus pares no acumulado do ano. Olhando para as lojas, a varejista francesa de cosméticos L’occitane surpreendeu ao abrir um total de 27 lojas em maio, a maioria em shoppings não listados, dada a já forte presença em players listados (mais de 70%) . Continua depois da publicidade A Polishop, em recuperação judicial, ainda está fechando lojas, e não resta muito para fechar totalmente nos shoppings das operadoras listadas. “A varejista de eletrodomésticos lidera o ranking de fechamentos no acumulado do ano, com 51 lojas fechadas. Ainda existem 9 lojas das operadoras listadas que poderão ser fechadas (6 na Allos, 2 na Multiplan e 1 no Iguatemi). Com relação às ações do setor, o BofA vê os valuations dos shoppings como atrativos, mas ainda com desempenho fraco neste mês em meio à falta de catalisadores. A Allos é a sua principal escolha no setor dada uma estratégia de reciclagem de portfólio que poderia criar catalisadores positivos para as ações e o rendimento de dividendos mais forte do setor em meio a um cenário de taxas de juros ainda desafiador. Cabe destacar que as ações da Allos tiveram a recomendação elevada para equivalente à compra pelo Morgan Stanley nesta semana, enquanto os analistas do banco mantiveram preferência por Iguatemi. "
4,Bloomberg,Fundo da Noruega nega acordo de pagamento de US$ 56 bilhões de Tesla a Musk,https://www.infomoney.com.br/mercados/fundo-da-noruega-nega-acordo-de-pagamento-de-us-56-bilhoes-de-tesla-a-musk/,"Norges Bank Investment alegou estar preocupado com o tamanho total da remuneração ao criador da companhia
The post Fundo da Noruega nega acordo de pagamento de US$ 56 bilhões de Tesla a Musk appeared first on InfoMoney.",2024-06-08T14:06:23Z,"Publicidade O fundo soberano da Noruega, que tem sob tutela mais de US$ 1,7 trilhão, disse que votaria contra o pacote de remuneração de US$ 56 bilhões para Elon Musk, CEO da Tesla, aumentando a oposição ao fabricante de automóveis antes de sua assembleia geral anual na próxima semana.  “Continuamos preocupados com o tamanho total do prêmio, a estrutura dada aos gatilhos de desempenho, diluição e falta de mitigação do risco de pessoa-chave”, disse o Norges Bank Investment Management – o nome oficial do fundo – em um comunicado no sábado. A votação na próxima semana será a segunda vez que o pacote de remuneração de Musk é apresentado aos acionistas. Um juiz anulou uma votação inicial que aprovou o pacote em 2018. Os conselheiros de procuração Institutional Shareholder Services e Glass Lewis & Co. recomendaram que os investidores rejeitem a proposta. Continua depois da publicidade O NBIM também votou contra o pacote de pagamento em 2018, embora cerca de três quartos dos investidores o tenham apoiado na época. Um juiz de Delaware anulou o acordo no início deste ano, dizendo que os investidores não foram totalmente informados sobre detalhes-chave. Seja um dos primeiros a garantir ingressos para a NFL no Brasil com a XP. Pré-venda exclusiva com Cartão XP, aprovado em 24h! A decisão é “consistente com nosso voto na mesma premiação em 2018”, disse o fundo norueguês, acrescentando que “continuará buscando um diálogo construtivo com a Tesla sobre este e outros tópicos.” Continua depois da publicidade O resultado da votação dos acionistas é apenas consultivo, embora uma derrota seria um grande constrangimento para o conselho da Tesla e para seu executivo-chefe. Musk também ameaçou construir produtos fora da Tesla se não puder aumentar suas participações acionárias na empresa, algo que o acordo de pagamento permitiria que ele fizesse. Embora o NBIM tenha dito que votaria a favor de uma proposta de gestão para transferir a sede corporativa da empresa do Delaware para o Texas, ele planeja apoiar uma proposta de acionista que pede à Tesla para adotar novas políticas relacionadas à negociação coletiva e liberdade de associação. Leia mais: Investidores Nórdicos da Tesla se Comprometem a Apoiar Proposta de Direitos Trabalhistas Continua depois da publicidade A última proposta, uma resposta a uma greve de quase sete meses por técnicos suecos da Tesla, está sendo apoiada por vários dos maiores proprietários de ativos da região nórdica. A Tesla instou os acionistas a votar contra ela, dizendo que “a empresa já está comprometida em proteger os direitos de seus funcionários.” O NBIM possuía uma participação de 0,98% no valor de US$ 7,72 bilhões na Tesla até o final de 2023, de acordo com seu site. Ele emite suas intenções de voto cinco dias antes das AGMs das empresas em que investe. © 2024 Bloomberg L.P."
5,Marcos Mortari,Silveira: Pauta ambiental e direito de conhecer potencialidades não são incongruentes,https://www.infomoney.com.br/politica/silveira-pauta-ambiental-e-direito-de-conhecer-potencialidades-nao-sao-incongruentes/,"Durante evento, ministro de Minas e Energia defende matriz brasileira e diz que não pode ser segregado do País o direito de conhecer suas fontes energéticas
The post Silveira: Pauta ambiental e direito de conhecer potencialidades não são incongruentes appeare…",2024-06-08T14:37:44Z,"Publicidade O ministro de Minas e Energia, Alexandre Silveira (PSD), defendeu, neste sábado (8), o direito de o Brasil conhecer suas potencialidades energéticas − inclusive da Margem Equatorial, região localizada entre os estados do Amapá e Rio Grande do Norte e que é vista pelo setor energético com potencial para ser a mais nova fronteira exploratória brasileira em águas profundas e ultraprofundas. O político participou do painel “Visões gerais da nação”, em evento realizado pelo think tank Esfera Brasil no Guarujá (SP). Durante sua fala, ele disse não ver “nenhuma incongruência” entre este movimento e a agenda ambiental defendida pelo governo do presidente Luiz Inácio Lula da Silva (PT). Seja um dos primeiros a garantir ingressos para a NFL no Brasil com a XP. Pré-venda exclusiva com Cartão XP, aprovado em 24h! Continua depois da publicidade “Não há nenhuma incongruência entre nós termos o direito de, primeiro, conhecer nossas potencialidades. De nós não pode ser segregado o direito de conhecermos as fontes energéticas”, afirmou. Para o ministro, o processo de descarbonização da economia global e da adoção de fontes de energia mais verdes vai se impor “pelo amor ou pela dor”, em razão dos eventos climáticos postos, mas ninguém no mundo ainda é capaz de dizer em quanto tempo será possível abrir mão de combustíveis fósseis. “Mas o que não vejo como razoável é um país que contribui tanto com a sustentabilidade não poder pensar estrategicamente. Lembrando que o carbono não tem fronteira. O carbono que a Alemanha produz não fica no limite da Alemanha. Então, é preciso uma valoração global”, argumentou. Continua depois da publicidade Apesar dos desafios colocados, Silveira diz que o Brasil conta com as principais condições para despontar como o protagonista global no uso de novas fontes energéticas e num processo de transição, por possuir matriz destacadamente plural. “O Brasil já fez a transição energética e continua investindo na transição energética – usando, inclusive, o custo Brasil. O Brasil tem 88% de energia elétrica limpa e renovável, graças às nossas fontes, graças às nossas potencialidades naturais, mas muito também das políticas públicas implementadas ao longo de décadas”, prosseguiu. Em sua fala, Silveira destacou que o Brasil é um dos poucos países transcontinentais do mundo com um sistema interligado nacional. “Já contratamos para este ano mais de R$ 60 bilhões em linhas de transmissão, o que permitirá termos conexão do extremo norte do país até o Paraguai, destravando mais energia limpa e renovável no Nordeste”, disse.  Continua depois da publicidade “O Brasil tem autoridade para discutir com o mundo uma governança global”, pontuou."
6,Estadão Conteúdo,"Precisamos entender que o BC não tem nada a ver com juro longo, diz Campos Neto",https://www.infomoney.com.br/economia/precisamos-entender-que-o-bc-nao-tem-nada-a-ver-com-juro-longo-diz-campos-neto/,"Cobrado, presidente do BC explicou que as taxas atualmente refletem a descrença do mercado com o caminho das contas públicas
The post Precisamos entender que o BC não tem nada a ver com juro longo, diz Campos Neto appeared first on InfoMoney.",2024-06-08T19:14:00Z,"Publicidade O presidente do Banco Central (BC), Roberto Campos Neto, disse neste sábado (8) que a autoridade monetária não pode ser cobrada pela alta dos juros de longo prazo, que, segundo ele, está associada à credibilidade do governo. Ao ouvir reclamações do empresário Rubens Menin sobre os juros altos do país, durante o fórum da Esfera no Guarujá, Campos Neto pediu que causa e consequência não sejam confundidas. Nesse sentido, observou, os juros dos títulos de longo prazo emitidos pelo Tesouro, que servem de referência às demais taxas praticadas no mercado, são altos porque o mercado não está disposto a financiar o governo. “Não tem nada a ver com o Banco Central, que determina a taxa de um dia”, disse Campos Neto, referindo-se à Selic. Sem credibilidade na política econômica, continuou, o juro real de longo prazo sobe. O presidente do BC também observou que os juros no Brasil também são altos porque a taxa estrutural do país também é alta. Continua depois da publicidade Seja um dos primeiros a garantir ingressos para a NFL no Brasil com a XP. Pré-venda exclusiva com Cartão XP, aprovado em 24h! Campos Neto frisou que a política monetária faz a taxa de longo prazo cair quando há credibilidade do mercado em relação às políticas econômicas, em especial na frente fiscal. Tanto que, lembrou, as taxas de longo prazo caíram na época da regra do teto de gastos e no lançamento do arcabouço fiscal. “Juro não é causa, é consequência.” Durante o fórum, Campos Neto reforçou ainda que a atuação da autoridade monetária é técnica e busca “sempre” seguir a missão principal: perseguir a convergência da inflação em direção à meta, junto com a estabilidade do sistema financeiro. Continua depois da publicidade Tal missão, acrescentou Campos Neto, tem sido executada de forma a causar o mínimo de custo para a sociedade. Frente ao descolamento das expectativas do mercado em relação à meta central, ele pontuou também que a preocupação do BC não é a inflação corrente, que mostra convergência, mas sim a estabilidade no comportamento dos preços no longo prazo."
7,Marcos Mortari,"Governo está “mordendo pelas bordas”, mudando regras para arrecadar mais, diz Ometto",https://www.infomoney.com.br/politica/governo-esta-mordendo-pelas-bordas-mudando-regras-para-arrecadar-mais-diz-ometto/,"Presidente do conselho do Grupo Cosan diz que arcabouço fiscal estimula governo a trabalhar ""furiosamente"" para aumentar a receita e poder gastar mais
The post Governo está “mordendo pelas bordas”, mudando regras para arrecadar mais, diz Ometto appeared first…",2024-06-08T15:26:41Z,"Publicidade O empresário Rubens Ometto, presidente do conselho do Grupo Cosan, criticou, neste sábado (8), o desenho do arcabouço fiscal e o que ele classificou como uma postura muito concentrada no incremento da arrecadação federal por parte do governo do presidente Luiz Inácio Lula da Silva (PT). Em participação no painel “Visões gerais da nação”, em evento realizado pelo think tank Esfera Brasil no Guarujá (SP), o empresário disse que a atual administração está “mordendo pelas bordas”, mudando normas para aumentar cada vez mais as receitas públicas para equacionar o problema do desequilíbrio das contas. Seja um dos primeiros a garantir ingressos para a NFL no Brasil com a XP. Pré-venda exclusiva com Cartão XP, aprovado em 24h! Continua depois da publicidade “Quando esse arcabouço fiscal foi lançado, eu não acreditei nele. Por quê? Porque ele é baseado na ideia de permitir aumentar as despesas na medida em que a receita aumentasse. É claro que o governo trabalharia furiosamente para aumentar a receita e, assim, poder gastar mais. Esse arcabouço claramente reflete a visão de alguém que quer fazer o governo gastar, e não reduzir a dívida pública”, disse. Para Ometto, o arranjo permitido pelo novo marco fiscal (que substituiu o teto de gastos) tem responsabilidade no atual patamar da taxa básica de juros − a Selic, atualmente a 10,5% ao ano. “É uma visão oposta a incentivar a iniciativa privada de seguir um caminho muito mais barato e muito mais eficiente para o nosso país”, afirmou. E lançou uma polêmica: “A experiência mostra que uma família que não consegue fechar suas contas com R$ 2 mil também não vai conseguir viver com R$ 50 mil, porque ela tem dentro dela um DNA de gastar muito mais do que ganha − e isso é da sua natureza”. Continua depois da publicidade Durante o painel, Ometto disse que suas preocupações com o arcabouço fiscal no momento em que ele foi apresentado pelo ministro da Fazenda, Fernando Haddad (PT), estão se confirmando. “O Poder Executivo, através da Receita Federal, da Controladoria-Geral da União (CGU), da Fazenda, está mordendo pelas bordas. Eles estão mudando as normas. Vão mudando as regulamentações para arrecadar mais. Sai a lei de um jeito, depois eles soltam normas para te morder, para te autuar”, disse. Entre diversos exemplos, o empresário citou a retomada do voto de qualidade no Conselho Administrativo de Recursos Fiscais (Carf), mudanças no crédito presumido do Imposto sobre Produtos Industrializados (IPI), as limitações nas subvenções de tributos federais e, agora, a limitação ao uso de créditos do PIS (Programa de Integração Social) e da Cofins (Contribuição para Financiamento da Seguridade Social) para o abatimento de outros tributos e a vedação ao ressarcimento em dinheiro do crédito presumido − medida que gerou queixas generalizadas do setor produtivo e de parlamentares. “Eles nunca estão preocupados em interpretar a ideia do legislador. Eles estão preocupados em morder, e morder, e estão fazendo isso”, criticou. As falas do empresário arrancaram aplausos do público presente. Continua depois da publicidade “Quando você faz isso, você desrespeita a lei e cria um péssimo exemplo. Exemplo tem que vir de cima. E quando o exemplo é ruim, ele contamina a organização toda. Como vamos melhorar o país se a autoridade máxima faz tudo para não obedecer as leis?”, indagou o empresário."
8,Vitor Azevedo,Israel resgata quatro reféns e palestinos dizem que 93 foram mortos em ataque,https://www.infomoney.com.br/mercados/israel-resgata-quatro-refens-e-palestinos-dizem-que-93-foram-mortos-em-ataque/,"Um porta-voz disse que a operação de resgate foi realizada no coração de um bairro residencial, 
The post Israel resgata quatro reféns e palestinos dizem que 93 foram mortos em ataque appeared first on InfoMoney.",2024-06-08T17:51:55Z,"Publicidade As forças israelenses resgataram quatro reféns mantidos pelo Hamas desde outubro em um ataque no centro da Faixa de Gaza neste sábado (8), enquanto pelo menos 93 palestinos foram mortos em ofensivas aéreas na mesma área, em um dos incidentes mais sangrentos da guerra, de acordo com médicos locais. Não ficou imediatamente claro se o resgate do refém e o ataque aéreo israelense faziam parte da mesma operação, mas ambos ocorreram em Al-Nuseirat, uma área densamente construída e frequentemente atacada na guerra de oito meses entre Israel e o Hamas, partido governista de Gaza. Um porta-voz militar israelense disse que a operação de resgate de reféns foi realizada no coração de um bairro residencial, onde, segundo ele, o Hamas estava escondendo prisioneiros entre os civis de Gaza sob a guarda de militantes armados. Continua depois da publicidade Seja um dos primeiros a garantir ingressos para a NFL no Brasil com a XP. Pré-venda exclusiva com Cartão XP, aprovado em 24h! As forças israelenses responderam, inclusive com ataques aéreos, acrescentou o porta-voz, Contra-Almirante Daniel Hagari. Um soldado das forças especiais israelenses foi morto durante a operação, segundo um comunicado da polícia. Israel nomeou os reféns resgatados como Noa Argamani, 25, Almog Meir Jan, 21, Andrey Kozlov, 27, e Shlomi Ziv, 40. Eles foram levados ao hospital para exames médicos e estavam em boas condições de saúde, disseram os militares. Continua depois da publicidade Todos foram sequestrados do festival de música Nova durante o ataque mortal do grupo militante palestino Hamas a cidades e vilarejos israelenses perto de Gaza em 7 de outubro, um ataque que precipitou a guerra devastadora no enclave sitiado comandado pelo Hamas."
9,Dhiego,Le Pen chama eleição de histórica e aprova dissolução do Parlamento francês,https://www.infomoney.com.br/mundo/le-pen-chama-eleicao-de-historica-e-aprova-dissolucao-do-parlamento-frances/,"Pesquisas de boca-de-urna apontam protagonismo da extrema-direita nas eleições do Parlamento Europeu
The post Le Pen chama eleição de histórica e aprova dissolução do Parlamento francês appeared first on InfoMoney.",2024-06-09T22:48:00Z,"Publicidade A dirigente do partido de extrema-direita francês União Nacional, Marine Le Pen, aprovou a dissolução do parlamento anunciada pelo presidente, Emmanuel Macron, neste domingo (9). “Esta eleição histórica mostra que, quando o povo vota, o povo ganha”, declarou Le Pen no palco no Pavilhão Chesnay du Roy, na zona leste de Paris, onde o partido se reuniu hoje para acompanhar os resultados do escrutínio, na presença de militantes. Le Pen afirmou que, estar perto de 32% nas projeções de voto, representa o melhor resultado do partido fundado pelo pai, Jean-Marie Le Pen, em 1972, com o nome de Frente Nacional (Front National). Continua depois da publicidade “Estas eleições europeias confirmam o nosso movimento como a grande força alternativa na França. Estamos prontos para exercer o poder, se os franceses nos derem a confiança nas futuras eleições legislativas”, disse. Os observadores políticos atribuem a inclinação da população para a direita devido ao aumento do custo de vida, às preocupações com a migração e ao custo da transição verde, bem como à guerra na Ucrânia. Seja um dos primeiros a garantir ingressos para a NFL no Brasil com a XP. Pré-venda exclusiva com Cartão XP, aprovado em 24h! Continua depois da publicidade Já Macron classificou as primeiras projeções como um desastre para seu governo. “Não foi um bom resultado para os partidos que defendem a Europa”, disse em pronunciamento à nação. “Partidos de ultradireita, que se opuseram nos últimos anos a tantos dos avanços possibilitados pela nossa Europa estão ganhando terreno pelo continente. Não poderia, no fim deste dia, agir como se nada estivesse acontecendo.” Segundo o presidente, as novas eleições para a Câmara seriam convocadas para 30 de junho, com uma votação de segundo turno em 7 de julho. A aposta política de Macron é considerada pelos analistas como de alto risco, uma vez que o clima político em ebulição pode respingar nas Olimpíadas, evento que terá Paris como sede a partir de 26 de julho. Continua depois da publicidade (Com informações da Reuters)"
